smiles,score,name
CCC[C:1](=C(C)C(=O)CC)C,-24.9484330413,baldiELEC759
CCC[C:1](=NCCC)C,-36.3191099655,baldiELEC760
CCC(C)O[CH:1]=O,-26.7498642111,baldiELEC761
CCC([CH:1]=O)C(C)C,-26.41998247,baldiELEC762
C[CH:1]=[O+]C(C)C,2.0410833709,baldiELEC763
CC(C)O[C:1](=O)C,-30.0512105848,baldiELEC764
CCC[N+](=[CH:1]CC)CCC,-10.8278952594,baldiELEC765
CC(=[CH:1]c1ccccc1)[N+](=O)[O-],-12.6859931182,baldiELEC766
CC(C)[C:1](=O)N,-33.7418868528,baldiELEC767
CC(C)[C:1](=C(C)C#N)C(C)C,-29.6039864782,baldiELEC768
CCC=C[C+:1](C)CC,2.0048052491,baldiELEC769
CCC[C:1](=[NH2+])C(C)C,-10.9706700929,baldiELEC770
CC(C)[CH:1]=N,-33.4172127468,baldiELEC771
CCCN(C)[CH:1]=O,-32.4142535881,baldiELEC772
C[C:1](=C(C)[N+](=O)[O-])C,-15.1462464642,baldiELEC773
CCC[C+:1](CC(C)C)CC(C)C,4.6876722307,baldiELEC774
CCC[C+:1](Cc1ccccc1)C(C)C,7.1987905522,baldiELEC775
CC[C:1](=[OH+])C(C)(C)C,-2.5119463417,baldiELEC776
CC[C:1](=[N+](C)C)C(C)(C)C,-14.1777309403,baldiELEC777
CCC[O+]=[CH:1]c1ccccc1,0.4858981979,baldiELEC778
C[CH:1]=CC#N,-22.0001986251,baldiELEC779
CC[C:1](=C(C)C(=O)CC)C,-24.5121468157,baldiELEC780
CCC[C:1](=CC(=O)C)CC,-22.0048377811,baldiELEC781
C[C:1](=C[N+](=O)[O-])C,-14.3871286203,baldiELEC782
CC[C:1](=C(C)C=O)c1ccccc1,-20.4742323517,baldiELEC783
CC(C)CO[CH:1]=O,-27.3980817048,baldiELEC784
CCC[C:1](=NCC)C,-36.3509594017,baldiELEC785
CCC[C:1](=[O+]CCC)C,-2.1196891886,baldiELEC786
CC(C)O[C:1](=O)CC(C)(C)C,-32.515680746,baldiELEC787
CC(C)[C+:1](C)C(C)(C)C,4.5309366892,baldiELEC788
CCC[C:1](=[N+](C)C)CCC,-16.1379153646,baldiELEC789
CCCC(=[CH:1]CC)[N+](=O)[O-],-13.1005171432,baldiELEC790
C[C:1](=O)Cc1ccccc1,-26.2265377751,baldiELEC791
C[C:1](=O)c1ccccc1,-26.1170430723,baldiELEC792
CC(C)O[C:1](=O)C(C)(C)C,-31.9222789233,baldiELEC793
CC(C)[C+:1](c1ccccc1)c2ccccc2,2.931017886,baldiELEC794
CC[C:1](=O)N,-32.8348391755,baldiELEC795
CC[C:1](=[O+]C)C,-1.7756890396,baldiELEC796
CCC[C:1](=C[N+](=O)[O-])C(C)C,-17.1502339712,baldiELEC797
CCC(C)[C:1](=O)OCC,-31.2721890295,baldiELEC798
CCC[C:1](=[O+]CC)CC,-1.8091222557,baldiELEC799
CCC(C)O[C:1](=O)C(C)(C)C,-31.9263717258,baldiELEC800
CCC(CC)[C+:1](c1ccccc1)C(C)C,0.5341710324496162,baldiELEC801
CC[C:1](=[N+](CC)CC)C(C)C,-17.1088821291,baldiELEC802
CCO[C:1](=O)CC(C)(C)C,-31.5137173034,baldiELEC803
CCC[C:1](=C(C)C=O)C,-20.807614965156468,baldiELEC804
CC(C)[C:1](=C(C#N)C(C)C)C,-27.6418665672,baldiELEC805
CC[C:1](=[NH2+])c1ccccc1,-10.5833007381,baldiELEC806
C[CH:1]=C[N+](=O)[O-],-12.0178471279,baldiELEC807
CC(C)C[C:1](=O)C,-28.8687542551,baldiELEC808
CCCN(C(C)C)[C:1](=O)C,-37.6615071149,baldiELEC809
CC(C)[C:1](=[N+](C)C)C,-12.8417077303,baldiELEC810
CCCC(=[C:1](CCC)c1ccccc1)C#N,-26.4495006386,baldiELEC811
CCC[C:1](=C(CC)C=O)CC,-21.6321561387,baldiELEC812
CC[C:1](=O)C(C)C,-28.6567668952,baldiELEC813
CC[C+:1](C=C)c1ccccc1,3.5097382373574955,baldiELEC814
CCC(CC)[C+:1](c1ccccc1)C(CC)C(C)C,-1.6533557577,baldiELEC815
C[C:1](=N)C,-34.0988180586,baldiELEC816
CCN(CC)[C:1](=O)C,-36.2828399288,baldiELEC817
CC[C:1](=[O+]C)C(C)(C)C,-2.4263621658,baldiELEC818
CCC[C:1](=[O+]C(C)C)CC,-2.5867390991,baldiELEC819
CC(C)(C)C[CH+:1]c1ccccc1,7.7572672483,baldiELEC820
CC[C:1](=NCC)C(C)C,-38.0636914993,baldiELEC821
CCC[CH:1]=[O+]Cc1ccccc1,3.32664708,baldiELEC822
CO[CH:1]=O,-26.7466776781,baldiELEC823
CCN(CC)[CH:1]=O,-34.7500050089,baldiELEC824
CCC(CC)O[CH:1]=O,-26.9893424596,baldiELEC825
CCC(C)[C:1](=O)CC(C)C,-30.3751298335,baldiELEC826
CC[CH+:1]C=C(C)CC,3.15273174,baldiELEC827
CCCN(C(C)C)[C:1](=O)CC,-37.9290596111,baldiELEC828
CCCO[C:1](=O)C(C)CC,-31.0791603876,baldiELEC829
CC[C:1](=O)N(C)Cc1ccccc1,-34.8016728935,baldiELEC830
CCC[CH+:1]C=C(CC)CCC,3.5345113645,baldiELEC831
CC(=O)C=[CH2:1],-17.2283422409,baldiELEC832
CCC(C)[CH:1]=O,-24.5153667514,baldiELEC833
CCC(C)[C+:1](c1ccccc1)C(CC)C(C)C,-1.4783396849,baldiELEC834
CC(C)[CH:1]=C(C)[N+](=O)[O-],-13.1441561537,baldiELEC835
CC(C)C(=[CH:1]c1ccccc1)C#N,-24.8447427705,baldiELEC836
CC[C:1](=C(C)[N+](=O)[O-])CC,-15.0068217571,baldiELEC837
CCC[C:1](=O)C(CC)CC,-30.0457856676,baldiELEC838
CCC[C:1](=C(C(C)C)[N+](=O)[O-])CC,-17.4383161021,baldiELEC839
CC(C)C[C+:1](CC(C)C)CC(C)C,5.1082455072,baldiELEC840
CC(C)C[C+:1](C)Cc1ccccc1,7.3711657496,baldiELEC841
CCC[C+:1](CC)C(C)C,6.1234413743,baldiELEC842
CC(C)C[C:1](=[NH2+])C,-11.1220063698,baldiELEC843
CC(C)C[C:1](=O)C(C)C,-30.35076553971022,baldiELEC844
CC(C)[C:1](=C(C)[N+](=O)[O-])C(C)C,-16.7306503792,baldiELEC845
CCC[C+:1](c1ccccc1)C(C)(C)C,3.6940713903,baldiELEC846
CC[C:1](=NC)CC,-35.7784611196,baldiELEC847
CCC(C)[C:1](=O)OCC(C)C,-31.2845494859,baldiELEC848
CC(C)[C:1](=O)C(C)C,-29.9531425624,baldiELEC849
C[CH+:1]C=Cc1ccccc1,3.3855835726,baldiELEC850
CCC[CH:1]=C(CC)C=O,-19.2558949571,baldiELEC851
CCC[C+:1](C)C,6.5891139665,baldiELEC852
CCC[C:1](=[N+](C)C)CC,-14.8410063562,baldiELEC853
CC(=[CH2:1])C(=O)C,-19.64971568,baldiELEC854
CCC[C+:1](CC)C=CC,2.3444308097,baldiELEC855
CCCC(=[C:1](C)c1ccccc1)C#N,-26.2041971311,baldiELEC856
C[CH:1]=C(C)C=O,-17.9267208343,baldiELEC857
CC[C+:1](CC)CC,5.6161613027,baldiELEC858
CCC[C:1](=CC(=O)CC)C,-22.6503367256,baldiELEC859
CC(C)[C:1](=[O+]C)C(C)C,-3.2582618067,baldiELEC860
CCN[C:1](=O)c1ccccc1,-32.9529994343,baldiELEC861
CCC[C:1](=O)N(CC)CC,-35.7833164421,baldiELEC862
C[CH:1]=NC,-33.299741588,baldiELEC863
CCC[CH+:1]C=C(CC)CC,3.3939156203,baldiELEC864
CCC[CH:1]=[N+](CCC)CCC,-13.1037310559,baldiELEC865
CC(C)C[C+:1](C)CC(C)C,5.7748167692,baldiELEC866
CCC(CC)[C+:1](CC(C)C)c1ccccc1,1.4277716615,baldiELEC867
CC(C)[C:1](=C[N+](=O)[O-])c1ccccc1,-13.374238016,baldiELEC868
CCC=C[CH+:1]CC,5.3185587363,baldiELEC869
CC[CH+:1]C=Cc1ccccc1,3.7430680647,baldiELEC870
CC[CH:1]=NCc1ccccc1,-32.556385652,baldiELEC871
CC(C)[C:1](=NC)C,-37.0437418276,baldiELEC872
CCCN(C)[C:1](=O)c1ccccc1,-34.0997887586,baldiELEC873
CC(=[C:1](C)c1ccccc1)C=O,-20.0305630273,baldiELEC874
CCCC(=[CH:1]C)C#N,-24.6296687701,baldiELEC875
[CH2:1]=[OH+],10.7501387743,baldiELEC876
CCC(C(C)C)[C+:1](c1ccccc1)c2ccccc2,0.6988563704,baldiELEC877
CCC(C)[C:1](=O)C,-28.1986341439,baldiELEC878
CC(C)C[C:1](=O)c1ccccc1,-27.7091474156,baldiELEC879
CCCC(=C[CH+:1]C)C,2.9444875886,baldiELEC880
CC[C:1](=O)N(CC)C(C)C,-39.361255712,baldiELEC881
CCC[C+:1](CC(C)C)C(C)(C)C,2.410196354,baldiELEC882
CCC(C)[C:1](=O)OC,-30.585977232,baldiELEC883
C[C+:1](c1ccccc1)C(C)(C)C,3.8485084442,baldiELEC884
CCC[C:1](=[N+](CCC)CCC)CCC,-15.6642010182,baldiELEC885
CC(C)C(=[CH2:1])[N+](=O)[O-],-10.9309492034,baldiELEC886
CC[O+]=[C:1](C)C(C)C,-1.9949430805,baldiELEC887
CC(C)O[C:1](=O)Cc1ccccc1,-29.8022739143,baldiELEC888
CCC[C+:1](CCC)CC(C)C,4.658363259,baldiELEC889
CCC[C:1](=O)OCCC,-30.5489609188,baldiELEC890
[CH2:1]=CC(=O)c1ccccc1,-15.9244192139,baldiELEC891
CCC[CH:1]=C(CC)[N+](=O)[O-],-13.1770458954,baldiELEC892
CCC(CC)O[C:1](=O)C(C)C,-32.1672500746,baldiELEC893
CCCC(=[CH2:1])[N+](=O)[O-],-10.7172902511,baldiELEC894
CCC[C:1](=C(C)C=O)CC,-20.6398595517,baldiELEC895
CCC[C:1](=CC(=O)CC)CC,-22.2363797683,baldiELEC896
CCC[C+:1](C)CCC,6.9371681882,baldiELEC897
CCC(=[C:1](C)C)C(=O)CC,-24.4533617126,baldiELEC898
C[C:1](=[O+]C(C)(C)C)C,-2.9832355932,baldiELEC899
CCC[C:1](=N)C,-34.7011367898,baldiELEC900
CC[C:1](=C(C)C#N)c1ccccc1,-25.9286666549,baldiELEC901
CC(C)[C:1](=C(C)C#N)c1ccccc1,-25.2351881087,baldiELEC902
CC(C)[C+:1](Cc1ccccc1)C(C)C,6.571981276,baldiELEC903
C[C+:1](C(C)(C)C)C(C)(C)C,5.3394784811,baldiELEC904
CC(C)[C:1](=O)OC,-30.6036262595,baldiELEC905
CC(C)[CH:1]=[O+]C(C)C,1.9358159067,baldiELEC906
CCN(C(C)C)[C:1](=O)C(C)C,-40.0300656032,baldiELEC907
CCN(C)[C:1](=O)C,-34.585102678,baldiELEC908
CCC(CC)[C:1](=O)C(CC)CC,-32.6263804718,baldiELEC909
CCCC(=[C:1](CC)c1ccccc1)C#N,-26.6142064918,baldiELEC910
CC(C)(C)C[C:1](=O)CC(C)(C)C,-32.038961191,baldiELEC911
CCC[C:1](=O)OC(C)CC,-30.9129721287,baldiELEC912
CCC(C)[C:1](=O)C(C)C,-30.8153726592,baldiELEC913
CCC(CC)[C:1](=O)CC(C)C,-31.1028295149,baldiELEC914
CC[C:1](=O)CC(C)C,-29.4758036425,baldiELEC915
CCC[C+:1](C)C=CC,1.9979788454,baldiELEC916
CCCN=[C:1](C)CC,-36.3959347244,baldiELEC917
CC(C)(C)[CH:1]=O,-25.0139386805,baldiELEC918
c1ccc(cc1)C[CH+:1]c2ccccc2,9.2070655561,baldiELEC919
CC[C+:1](C)CC(C)C,6.005638882,baldiELEC920
C[CH+:1]c1ccccc1,8.542251236763317,baldiELEC921
CCCO[C:1](=O)C(CC)C(C)C,-34.1313804672,baldiELEC922
CC[CH:1]=[N+](CC)CC,-11.0504706976,baldiELEC923
CC(C)(C)C[C:1](=O)OC,-31.1208220571,baldiELEC924
CCC[C:1](=C(C#N)C(C)C)C(C)C,-29.2173931375,baldiELEC925
CCC(C)[C+:1](CC(C)(C)C)c1ccccc1,1.8366237777,baldiELEC926
CCCC(=C[CH+:1]CC)CC,3.4076431998,baldiELEC927
CCC[CH:1]=C(C)C#N,-24.4779806087,baldiELEC928
CC(C)(C)C[C:1](=O)c1ccccc1,-27.7347011355,baldiELEC929
CCCC=C[C+:1](CCC)CCC,2.2517092447,baldiELEC930
CCC[C+:1](C=C)c1ccccc1,3.1708086833,baldiELEC931
CCC(C)[C:1](=O)OC(CC)CC,-31.5674084762,baldiELEC932
CC[CH:1]=O,-24.835241314965398,baldiELEC933
CCCC(=C[C+:1](C)CC)C,-0.1976747526,baldiELEC934
CC(C)[C:1](=O)NCc1ccccc1,-35.3706827707,baldiELEC935
CCN(C)[C:1](=O)c1ccccc1,-33.082207304,baldiELEC936
CCC(CC)[CH:1]=O,-25.377081269,baldiELEC937
CCC[C+:1](CC(C)(C)C)c1ccccc1,2.5370978369,baldiELEC938
CC[C+:1](C)C=C(C)C,-0.2199728382,baldiELEC939
CCC(C(C)C)[C:1](=O)CC(C)(C)C,-35.5537162408,baldiELEC940
CCC[C:1](=C(C(C)C)[N+](=O)[O-])c1ccccc1,-16.5298083788,baldiELEC941
CC[C:1](=[NH2+])CC,-10.0539957351,baldiELEC942
CC[CH:1]=[N+](C)C,-9.7622394575,baldiELEC943
CCC[C:1](=NC)C(C)C,-38.5069597044,baldiELEC944
CC[CH:1]=C(CC)C=O,-19.1814272707,baldiELEC945
CCC(=[C:1](C)c1ccccc1)C=O,-20.7527919033,baldiELEC946
[CH2:1]=NCc1ccccc1,-30.1422131648,baldiELEC947
CCC(=C[CH+:1]c1ccccc1)C,0.3687002017,baldiELEC948
CCC(CC)[C:1](=O)C(C)(C)C,-33.1913887762,baldiELEC949
CCC[C:1](=O)OCC(C)C,-30.6823267257,baldiELEC950
CC(C)[C:1](=[NH2+])C(C)C,-12.7055452214,baldiELEC951
CC[C:1](=[O+]CC)CC,-2.692611145303576,baldiELEC952
CCC[C:1](=O)C,-27.394241207,baldiELEC953
CC[C:1](=O)NC(C)C,-37.0708841194,baldiELEC954
CCC(CC)[C+:1](CC)c1ccccc1,2.3826019079,baldiELEC955
CC(C)[C:1](=N)C,-35.6186857695,baldiELEC956
CCC[C:1](=C(CCC)[N+](=O)[O-])C,-16.33849664,baldiELEC957
CC[C:1](=[OH+])C(C)C,-0.7210476825,baldiELEC958
CCC[C:1](=[O+]CC)C,-2.1813315787,baldiELEC959
CC[C:1](=C(CC)[N+](=O)[O-])C(C)C,-17.8593964811,baldiELEC960
CC[CH:1]=C(CC)C(=O)CC,-22.1202878716,baldiELEC961
CC[C:1](=CC(=O)C)C,-21.7492150702,baldiELEC962
CC(C)[CH:1]=NC(C)C,-36.3253811502,baldiELEC963
CCCC(=[CH:1]CC)C#N,-24.8013651894,baldiELEC964
CCC(C)[CH+:1]c1ccccc1,8.3942075073,baldiELEC965
CC[C:1](=NC)C(C)C,-38.4133276189,baldiELEC966
CCC(=[CH:1]C)C#N,-24.5112775153,baldiELEC967
CCO[C:1](=O)CC(C)C,-30.7245395013,baldiELEC968
CCCC(=[C:1](C)C)[N+](=O)[O-],-15.2883773449,baldiELEC969
CCC[C:1](=[N+](CC)CC)CCC,-16.3399481557,baldiELEC970
CCC[C:1](=O)NC,-35.9792894231,baldiELEC971
CC[C:1](=O)OCc1ccccc1,-29.4037774748,baldiELEC972
CC[C:1](=CC#N)C(C)C,-25.2746297111,baldiELEC973
C[C:1](=CC(=O)C)C,-20.2045810965,baldiELEC974
CCC[C:1](=[N+](C)C)C(C)C,-13.6848101634,baldiELEC975
CCC[C:1](=[OH+])C,-0.3936830012,baldiELEC976
CCC[C:1](=C(C#N)C(C)C)c1ccccc1,-27.2194145211,baldiELEC977
CC(C)C[C:1](=O)OC(C)C,-31.8175960014,baldiELEC978
CC[CH:1]=[O+]C,3.2496286718,baldiELEC979
CC[C:1](=C(C)C=O)CC,-20.4541774675,baldiELEC980
CC(C)C[CH:1]=O,-25.1695937075,baldiELEC981
CCC[C+:1](c1ccccc1)C(C)C,3.325820352,baldiELEC982
CCC[C:1](=C(C#N)C(C)C)CC,-27.8078610387,baldiELEC983
CCCC(=[C:1](C)c1ccccc1)[N+](=O)[O-],-15.2189582922,baldiELEC984
CCC(C)[C:1](=O)C(C)CC,-29.4891189243,baldiELEC985
c1ccc(cc1)C[C+:1](Cc2ccccc2)Cc3ccccc3,9.4039595177,baldiELEC986
CC(C)C[C:1](=O)OC(C)(C)C,-32.9948923647,baldiELEC987
CCC[O+]=[C:1](C)C,-1.0324804534,baldiELEC988
CC[C:1](=C(CC)C(=O)CC)C,-25.1096116245,baldiELEC989
CCCN[C:1](=O)C,-34.577645948,baldiELEC990
CC(C)N[C:1](=O)C,-35.9082792097,baldiELEC991
CCCN(CCC)[C:1](=O)CC,-38.6304372606,baldiELEC992
c1ccc(cc1)[CH:1]=CC=O,-17.7838565711,baldiELEC993
CCC[C+:1](C)CC,6.3625526132,baldiELEC994
CCC(C)O[C:1](=O)C,-30.1125643181,baldiELEC995
C[C:1](=O)CC(C)(C)C,-29.3602447179,baldiELEC996
CCC[C:1](=[N+](CC)CC)CC,-13.2664219428,baldiELEC997
CCC[C:1](=O)CC(C)C,-29.7439438166,baldiELEC998
CC[C+:1](C)C=C,5.4115051249,baldiELEC999
c1ccc(cc1)C[C:1](=O)c2ccccc2,-25.4373234827,baldiELEC1000
C[C:1](=O)OC(C)(C)C,-31.5343758442,baldiELEC1001
CCCN(CC)[C:1](=O)CC,-35.8338416807,baldiELEC1002
CCC(=[CH2:1])[N+](=O)[O-],-10.7270420712,baldiELEC1003
CC(C)(C)C[C:1](=O)Cc1ccccc1,-28.8849509893,baldiELEC1004
CCN=[CH:1]C(C)(C)C,-35.3929046728,baldiELEC1005
CC[C:1](=O)OC(C)(C)C,-32.1582490018,baldiELEC1006
CCC[C+:1](c1ccccc1)c2ccccc2,3.0473702401,baldiELEC1007
C[C:1](=C(C)C#N)C,-25.5269374307,baldiELEC1008
CC[C:1](=C(C)C=O)C,-20.4208066254,baldiELEC1009
CCC[C:1](=[N+](CC)CC)C(C)C,-16.2936182349,baldiELEC1010
CC[CH+:1]c1ccccc1,8.6704753719,baldiELEC1011
CC[C:1](=O)N(C)C(C)C,-36.4783406102,baldiELEC1012
CC[CH:1]=C(C)C(=O)CC,-21.9039297181,baldiELEC1013
CC(C)[CH:1]=[O+]C,3.3893526648,baldiELEC1014
CCC(C(C)C)O[C:1](=O)CC,-31.2948033235,baldiELEC1015
CC(C)(C)[CH:1]=[O+]C,2.7555965499,baldiELEC1016
CCC[CH+:1]C=CC,5.0196804344,baldiELEC1017
CCC[CH+:1]C=C(C)CCC,3.1738463228,baldiELEC1018
CCN[C:1](=O)C(C)C,-37.1645333273,baldiELEC1019
CCCN(CCC)[CH:1]=O,-34.9492189386,baldiELEC1020
C[N+](=[CH2:1])C,-6.644944297,baldiELEC1021
CCC(C(C)C)[C+:1](CC(C)(C)C)c1ccccc1,-0.4566557961,baldiELEC1022
C[C:1](=[OH+])C,0.3236627868,baldiELEC1023
CC[C+:1](C)c1ccccc1,4.9395742588,baldiELEC1024
CCC[C:1](=O)N(CCC)C(C)C,-38.0249884656,baldiELEC1025
c1ccc(cc1)C[C+:1](c2ccccc2)c3ccccc3,4.5679816695,baldiELEC1026
CCC([CH+:1]c1ccccc1)C(C)C,6.8684756103,baldiELEC1027
CCC[CH:1]=C(C)C(=O)C,-21.6433333063,baldiELEC1028
CCC[O+]=[CH:1]C(C)(C)C,2.2938597026,baldiELEC1029
CCC(C(C)C)[C+:1](CC)c1ccccc1,2.8462543474,baldiELEC1030
CCCN[C:1](=O)C(C)C,-36.6473828318,baldiELEC1031
CCC(C)O[C:1](=O)C(C)C,-31.3439511508,baldiELEC1032
CCCO[C:1](=O)C(C)(C)C,-31.0482970694,baldiELEC1033
C[CH:1]=NC(C)C,-34.9978454708,baldiELEC1034
CC[C:1](=C(C#N)C(C)C)c1ccccc1,-26.7986961428,baldiELEC1035
CN[CH:1]=O,-31.78892905,baldiELEC1036
CC[C:1](=NC(C)C)CC,-38.8058259913,baldiELEC1037
CCC(C)O[C:1](=O)CC,-30.7422916666,baldiELEC1038
CC(C)C[C+:1](Cc1ccccc1)C(C)C,7.2233497788,baldiELEC1039
CC[O+]=[C:1](C)C,-0.7814910417,baldiELEC1040
CCC[C+:1](C(C)C)C(C)(C)C,3.8639966233,baldiELEC1041
CC(C)C(=[CH2:1])C#N,-23.039666073912155,baldiELEC1042
CC[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-15.1042548894,baldiELEC1043
CN(Cc1ccccc1)[CH:1]=O,-32.4914569885,baldiELEC1044
CCC(CC)[C+:1](Cc1ccccc1)c2ccccc2,3.7679160411,baldiELEC1045
CC[C+:1](C(C)C)C(C)(C)C,3.3104646849,baldiELEC1046
CCC[C:1](=C(C(C)C)[N+](=O)[O-])CCC,-17.864816257,baldiELEC1047
CCC[C+:1](C(C)(C)C)C(C)(C)C,2.9295387737,baldiELEC1048
CC[C+:1](C)C(C)C,6.7730790489,baldiELEC1049
CCCN[CH:1]=O,-33.0111493741,baldiELEC1050
CC[C:1](=C(CC)C=O)C,-21.933472607,baldiELEC1051
CCC[C:1](=O)N(C)C(C)C,-35.4694194436,baldiELEC1052
CCCN=[CH:1]C,-33.4876399728,baldiELEC1053
C[C+:1](C)C=C,5.6488373852,baldiELEC1054
CN(C)[CH:1]=O,-31.9998899336,baldiELEC1055
CC(C)(C)[CH:1]=NC,-35.2287672621,baldiELEC1056
CC[C+:1](CC)c1ccccc1,3.9027906106,baldiELEC1057
C[C:1](=[N+](C)C)Cc1ccccc1,-11.272481502,baldiELEC1058
CCC(C(C)C)[C:1](=O)OC,-33.7262743061,baldiELEC1059
CC[C+:1](C)Cc1ccccc1,8.1281038562,baldiELEC1060
CC[C:1](=[O+]C)CC,-1.5462435689,baldiELEC1061
CC[C:1](=[O+]C)c1ccccc1,-1.5722811951,baldiELEC1062
CCCO[C:1](=O)c1ccccc1,-29.0880868036,baldiELEC1063
CCCC(=[CH:1]C(C)C)[N+](=O)[O-],-13.4787559416,baldiELEC1064
CCC[C:1](=[NH2+])Cc1ccccc1,-9.4689670393,baldiELEC1065
CCC[C:1](=[O+]C)C(C)C,-1.2987417593,baldiELEC1066
C[C+:1](Cc1ccccc1)C(C)(C)C,7.999073012,baldiELEC1067
CCC(C)[C:1](=O)OC(C)C,-31.7339959866,baldiELEC1068
CCC[C:1](=NC)CCC,-37.8683434948,baldiELEC1069
CC[C:1](=[NH2+])CC(C)C,-11.4505105589,baldiELEC1070
CCC[CH:1]=[O+]C(C)(C)C,1.2560993371,baldiELEC1071
CCC(=C[C+:1](CC)CC)C,0.0163493162,baldiELEC1072
CC[C:1](=CC(=O)C)CC,-22.9003763713,baldiELEC1073
CC(C)[C+:1](c1ccccc1)C(C)C,1.0241018797,baldiELEC1074
CC(C)[C:1](=[NH2+])C,-10.5715870629,baldiELEC1075
CCC[C:1](=C(C)[N+](=O)[O-])C,-16.3063915242,baldiELEC1076
C[C+:1](CC(C)(C)C)c1ccccc1,2.8954140461,baldiELEC1077
CCC(=C[C+:1](C)CC)CC,-0.4637954219,baldiELEC1078
C[C:1](=[O+]C)C,-1.0059806411,baldiELEC1079
CCC[C:1](=C(CCC)[N+](=O)[O-])C(C)C,-18.9176010605,baldiELEC1080
CC[C:1](=C(CC)C(=O)C)C,-24.360879209,baldiELEC1081
CCCC(=[C:1](C)C(C)C)[N+](=O)[O-],-16.3915853506,baldiELEC1082
CCCN=[CH:1]c1ccccc1,-33.6769734637,baldiELEC1083
CC(C)[C:1](=O)OC(C)(C)C,-32.9025209262,baldiELEC1084
CCCN=[CH2:1],-31.336015546,baldiELEC1085
CCC[C:1](=NCCC)CCC,-36.1456305054,baldiELEC1086
CCC[C:1](=O)OC(CC)CC,-31.0222064784,baldiELEC1087
CC(C)(C)[C+:1](C(C)(C)C)C(C)(C)C,4.8881376856,baldiELEC1088
CCC[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-15.2950304587,baldiELEC1089
CCCC(=[C:1](CCC)C(C)C)C#N,-26.9733309345,baldiELEC1090
C[C:1](=N)C(C)(C)C,-36.216186877,baldiELEC1091
CCC[C:1](=[NH2+])c1ccccc1,-9.1586446668,baldiELEC1092
CC[C:1](=[OH+])c1ccccc1,-0.7784144263465685,baldiELEC1093
CCCO[C:1](=O)CC(C)C,-30.8307792712,baldiELEC1094
C[C:1](=CC#N)C,-23.0727580706,baldiELEC1095
CCC[C:1](=C(CC)[N+](=O)[O-])CCC,-16.6142453477,baldiELEC1096
CC[C:1](=NC)C,-35.6332369217,baldiELEC1097
CCCC=C[C+:1](CC)CC,1.3191595361,baldiELEC1098
C[C:1](=O)OC,-29.0335566428,baldiELEC1099
CCCC(=[CH2:1])C#N,-22.5151872186,baldiELEC1100
C[C:1](=[N+](C)C)C,-11.845796624,baldiELEC1101
CCC[C+:1](CC)Cc1ccccc1,6.950488969,baldiELEC1102
CC(C)[CH:1]=C(C)C#N,-25.731993063,baldiELEC1103
C[O+]=[CH:1]Cc1ccccc1,4.3507709578,baldiELEC1104
CCC[C:1](=NC(C)C)CC,-37.8341271994,baldiELEC1105
CC(C)[CH:1]=NC,-34.25004319584304,baldiELEC1106
CCCN(C)[C:1](=O)CC,-35.2133281714,baldiELEC1107
CC[C:1](=NCC)CC,-36.3816886866,baldiELEC1108
CC(C)CO[C:1](=O)c1ccccc1,-29.8488205567,baldiELEC1109
C[C:1](=C(C)C=O)C,-20.1439517562,baldiELEC1110
CCCO[C:1](=O)C(CC)CC,-31.9968975428,baldiELEC1111
CCC[C:1](=O)NCc1ccccc1,-35.5009388535,baldiELEC1112
c1ccc(cc1)C[C:1](=O)Cc2ccccc2,-26.8947364513,baldiELEC1113
