smiles,score,name
CCN(C)C(=[O:1])C(C)C,-0.739237247,baldiNUC330
CCC(C(C)C)[C:1](=[N+]([O-])[O-])C,15.64865375,baldiNUC331
CC(C)[C:1](=C(C)[O-])Cc1ccccc1,19.36839132,baldiNUC332
CCC(=[C:1](c1ccccc1)C(C)C)[O-],19.89000518,baldiNUC333
CC(C)C[C:1](=C=[N-])CC(C)(C)C,24.39691035,baldiNUC334
CC(=[O:1])C(C)(C)C,-2.552689567,baldiNUC335
CCC[C:1](=C(C)[O-])CC,22.22688729,baldiNUC336
CCC(C)(C)[O:1]c1ccccc1,-5.474855058,baldiNUC337
CC(=[O:1])C,-1.844510604,baldiNUC338
CCC(C(C)C)C(=[O:1])CC,-2.886581264,baldiNUC339
CCC(C(C)C)C(=[O:1])O,-5.46256519,baldiNUC340
CC(C)(C)C[C:1](=[N+]([O-])[O-])C(C)(C)C,12.47618606,baldiNUC341
CCC[C:1](=[N+]([O-])[O-])C(C(C)C)C(C)C,15.83331072,baldiNUC342
CC(C)NC(=[O:1])c1ccccc1,-1.332601065,baldiNUC343
CCCC(=[O:1])OC,-4.315006706,baldiNUC344
CC[O:1]CC(C)C,-2.897137456,baldiNUC345
CCC(CC)[C-:1](C)[N+]#N,8.872437372,baldiNUC346
CCC[C-:1](C)Cc1ccccc1,40.45498568,baldiNUC347
CCCC(=[N:1]CC)CC,11.22432439,baldiNUC348
c1ccc(cc1)[NH-:1],21.49842562,baldiNUC349
CCC(C)[C:1](=C=[N-])CC(C)(C)C,25.16240901,baldiNUC350
CC[CH-:1]CC,40.28906517,baldiNUC351
CCN(c1ccccc1)C(=[O:1])C,-1.304413851,baldiNUC352
CCC[C:1](=[N+]([O-])[O-])C,16.46986836,baldiNUC353
C[C:1](=[N+]([O-])[O-])Cc1ccccc1,17.38885072,baldiNUC354
CCC[CH-:1]Cc1ccccc1,40.12769084,baldiNUC355
CCCC(=[N:1]CCC)C(C)C,9.654086978,baldiNUC356
CCC[C:1](=C=[N-])C(CC)C(C)C,25.21227134,baldiNUC357
CCC(C)[C:1](=[N+]([O-])[O-])CC,14.26704421,baldiNUC358
CC(C)[CH-:1][N+]#N,9.695585713,baldiNUC359
CCCN(CC)C(=[O:1])C,1.542451879,baldiNUC360
CC(=[N:1]C)c1ccccc1,9.618278491,baldiNUC361
CC(C)C[C-:1](C(C(C)C)C(C)C)[N+]#N,5.319255482,baldiNUC362
CCC(CC)[N-:1]CC(C)(C)C,31.49600554,baldiNUC363
CC(C)C[C-:1](C)C(C)C,41.116598,baldiNUC364
CC[C-:1](C(C)(C)C)[N+]#N,8.893535952,baldiNUC365
CCC(C(C)C)[C:1](=[N+]([O-])[O-])CC(C)(C)C,14.66934685,baldiNUC366
c1ccc(cc1)CC=[O:1],-5.506849035,baldiNUC367
[C:1](C(C)CC)(C#N)=C=[N-],13.18291163,baldiNUC368
CCC(C)C(=[O:1])C(C(C)C)C(C)C,-4.484915151,baldiNUC369
CCC[C:1](=C=[N-])CCC,27.07872553,baldiNUC370
CC(C)(C)CC=[O:1],-4.371362738,baldiNUC371
CCC(C)C(=[O:1])Cc1ccccc1,-3.769311018,baldiNUC372
CCC[N:1]=CCc1ccccc1,8.955604848,baldiNUC373
CC[O:1]c1ccccc1,-6.57884224,baldiNUC374
CC(C)C[C-:1](CC(C)C)[N+]#N,6.252725473,baldiNUC375
CC[C:1](=C=[N-])CC(C)C,25.18282693,baldiNUC376
CC[C-:1](Cc1ccccc1)[N+]#N,9.001934586,baldiNUC377
CC[C:1](=[N+]([O-])[O-])C,17.75311536,baldiNUC378
CCC(C(C)C)[NH-:1],31.19010487,baldiNUC379
c1ccc(cc1)C[C:1](=[N+]([O-])[O-])Cc2ccccc2,15.82649213,baldiNUC380
[C:1](CC)(C#N)=C=[N-],13.31455434,baldiNUC381
CCC(=[O:1])C(C)C,-2.224576982,baldiNUC382
[N:1]#CC(C)(C)C,-0.208581288,baldiNUC383
CCC(C)[C-:1](C)[N+]#N,8.080847732,baldiNUC384
CCC(=[O:1])NCC,-1.508716153,baldiNUC385
CCCC(=[O:1])C(C(C)C)C(C)C,-3.777318022,baldiNUC386
CCC(C(C)C)C(=[O:1])OCC,-4.416567245,baldiNUC387
CCC(C(C)C)[C:1](=[N+]([O-])[O-])Cc1ccccc1,13.03563809,baldiNUC388
CCC(CC)C(=[O:1])C(C)(C)C,-4.134982804,baldiNUC389
CC(C)(C)[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.08235236,baldiNUC390
CCC[CH-:1]CC(C)C,40.89918152,baldiNUC391
CC(C)C(C(C)C)[C:1](=[N+]([O-])[O-])c1ccccc1,9.901719106,baldiNUC392
CCC(C=[O:1])C(C)C,-4.960516515,baldiNUC393
CCC(=[NH:1])C,10.24260604,baldiNUC394
